period,reporterDesc,flowDesc,partnerDesc,isOriginalClassification,cmdCode,cmdDesc,qty,isAltQtyEstimated,netWgt,isNetWgtEstimated,cifvalue,fobvalue,primaryValue
2020,Viet Nam,Export,Uganda,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",3135.225,FALSE,935.122,TRUE,0,747739.36,747739.36
2020,Viet Nam,Export,Ukraine,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,197239.859,TRUE,0,145095073.5,145095073.5
2020,Viet Nam,Export,Egypt,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,30239.469,TRUE,0,19702970.44,19702970.44
2020,Viet Nam,Export,United Kingdom,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,2792700.772,TRUE,0,1696021573,1696021573
2020,Viet Nam,Export,United Rep. of Tanzania,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,1860.056,TRUE,0,1225519.88,1225519.88
2020,Viet Nam,Export,USA,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,36336658.2,TRUE,0,15797101526,15797101526
2020,Viet Nam,Export,Uruguay,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",99468.712,FALSE,39306.862,TRUE,0,25235834.87,25235834.87
2020,Viet Nam,Export,Uzbekistan,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",0,FALSE,1593.089,TRUE,0,639070.82,639070.82
2020,Viet Nam,Export,Venezuela,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",838.79,FALSE,271.74,TRUE,0,203837.3,203837.3
2020,Viet Nam,Export,Argentina,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",237646.307,FALSE,2754362.113,TRUE,0,76852300.29,76852300.29
2020,Viet Nam,Export,Australia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",735323.698,FALSE,9047046.902,TRUE,0,261280189.1,261280189.1
2020,Viet Nam,Export,Austria,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",3896.092,FALSE,12005.341,TRUE,0,1534745.745,1534745.745
2020,Viet Nam,Export,Bangladesh,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",1373.707,FALSE,10023.557,TRUE,0,468131.56,468131.56
2020,Viet Nam,Export,Belgium,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",136444.371,FALSE,102376.01,TRUE,0,8875982.8,8875982.8
2020,Viet Nam,Export,Brazil,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",6203.66,FALSE,45416.785,TRUE,0,2263678.046,2263678.046
2020,Viet Nam,Export,Brunei Darussalam,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",0,FALSE,150.725,TRUE,0,22080,22080
2020,Viet Nam,Export,Bulgaria,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",0,FALSE,378.477,TRUE,0,55443.92,55443.92
2020,Viet Nam,Export,Myanmar,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",68.918,FALSE,488.164,TRUE,0,26212.96,26212.96
2020,Viet Nam,Export,Cambodia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",137.736,FALSE,1052.612,TRUE,0,62560.97,62560.97
2020,Viet Nam,Export,Cameroon,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",245.954,FALSE,2522.786,TRUE,0,90092.51,90092.51
2020,Viet Nam,Export,Canada,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",140934.681,FALSE,586042.388,TRUE,0,29366881.76,29366881.76
2020,Viet Nam,Export,Sri Lanka,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",21697.832,FALSE,275735.688,TRUE,0,7683252.17,7683252.17
2020,Viet Nam,Export,Chile,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",20534.071,FALSE,92727.386,TRUE,0,4977326.43,4977326.43
2020,Viet Nam,Export,China,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",690933.091,FALSE,3651731.534,TRUE,0,262596646.2,262596646.2
2020,Viet Nam,Export,Colombia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",5335.625,FALSE,29166.438,TRUE,0,2003107.976,2003107.976
2020,Viet Nam,Export,Costa Rica,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",3878.987,FALSE,26745.129,TRUE,0,890147.15,890147.15
2020,Viet Nam,Export,Croatia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",1968.453,FALSE,1616.455,TRUE,0,123349.5,123349.5
2020,Viet Nam,Export,Czechia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",814.77,FALSE,2521.839,TRUE,0,355225.79,355225.79
2020,Viet Nam,Export,Denmark,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",0,FALSE,27996.117,TRUE,0,4101211.872,4101211.872
2020,Viet Nam,Export,Dominican Rep.,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",1131.684,FALSE,4604.955,TRUE,0,160033.26,160033.26
2020,Viet Nam,Export,Ecuador,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",6263.786,FALSE,81352.012,TRUE,0,2218686.03,2218686.03
2020,Viet Nam,Export,Estonia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",15931.077,FALSE,11501.069,TRUE,0,960457.13,960457.13
2020,Viet Nam,Export,Finland,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",0,FALSE,17874.39,TRUE,0,2618458.086,2618458.086
2020,Viet Nam,Export,France,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",127133.016,FALSE,124558.371,TRUE,0,12744754.04,12744754.04
2020,Viet Nam,Export,Germany,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",145739.3,FALSE,358373.433,TRUE,0,48585022.62,48585022.62
2020,Viet Nam,Export,Ghana,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",535.982,FALSE,2664.646,TRUE,0,208871.85,208871.85
2020,Viet Nam,Export,Greece,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",2479.093,FALSE,1934.344,TRUE,0,161839.62,161839.62
2020,Viet Nam,Export,"China, Hong Kong SAR",TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",111185.619,FALSE,1065549.448,TRUE,0,33738243.75,33738243.75
2020,Viet Nam,Export,Hungary,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",20584.45,FALSE,56220.959,TRUE,0,8225348.468,8225348.468
2020,Viet Nam,Export,Indonesia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",201336.234,FALSE,2534682.796,TRUE,0,71584712.06,71584712.06
2020,Viet Nam,Export,Iraq,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",2446.524,FALSE,12734.048,TRUE,0,950881.07,950881.07
2020,Viet Nam,Export,Ireland,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",0,FALSE,409.578,TRUE,0,60000,60000
2020,Viet Nam,Export,Israel,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",14086.609,FALSE,63319.465,TRUE,0,5354413.952,5354413.952
2020,Viet Nam,Export,Italy,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",48487.544,FALSE,46694.511,TRUE,0,3786651.322,3786651.322
2020,Viet Nam,Export,Côte d'Ivoire,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",6222.111,FALSE,6382.304,TRUE,0,469313.86,469313.86
2020,Viet Nam,Export,Japan,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",161290.659,FALSE,547698.927,TRUE,0,22341635.53,22341635.53
2020,Viet Nam,Export,Kazakhstan,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",2006.282,FALSE,15913.954,TRUE,0,754618.62,754618.62
2020,Viet Nam,Export,Kenya,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",686.997,FALSE,7870.51,TRUE,0,247879.89,247879.89
2020,Viet Nam,Export,Rep. of Korea,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",2339683.217,FALSE,16086443.88,TRUE,0,536550709.7,536550709.7
2020,Viet Nam,Export,Kuwait,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",23032.662,FALSE,16627.894,TRUE,0,1388599.48,1388599.48
2020,Viet Nam,Export,Lao People's Dem. Rep.,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",335.295,FALSE,2024.236,TRUE,0,114290.015,114290.015
2020,Viet Nam,Export,Latvia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",3763.374,FALSE,2794.12,TRUE,0,230111.7,230111.7
2020,Viet Nam,Export,Malaysia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",117345.332,FALSE,1437706.666,TRUE,0,41748756.59,41748756.59
2020,Viet Nam,Export,Malta,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",0,FALSE,0,TRUE,0,3537.369,3537.369
2020,Viet Nam,Export,Mexico,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",58557.143,FALSE,561565.596,TRUE,0,21423630.58,21423630.58
2020,Viet Nam,Export,"Other Asia, nes",TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",149282.243,FALSE,1086259.492,TRUE,0,42081340.29,42081340.29
2020,Viet Nam,Export,Morocco,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",9164.128,FALSE,9748.489,TRUE,0,984807.81,984807.81
2020,Viet Nam,Export,Mozambique,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",0,FALSE,62.85,TRUE,0,9207,9207
2020,Viet Nam,Export,Netherlands,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",616039.876,FALSE,2559245.958,TRUE,0,231937442.6,231937442.6
2020,Viet Nam,Export,New Zealand,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",122804.574,FALSE,1518970.915,TRUE,0,43659199.08,43659199.08
2020,Viet Nam,Export,Nigeria,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",2279.015,FALSE,23804.965,TRUE,0,814572.35,814572.35
2020,Viet Nam,Export,Norway,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",0,FALSE,45.469,TRUE,0,4691.056,4691.056
2020,Viet Nam,Export,Pakistan,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",1092.079,FALSE,3763.318,TRUE,0,432958.75,432958.75
2020,Viet Nam,Export,Panama,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",15770.397,FALSE,44319.403,TRUE,0,1766516.5,1766516.5
2020,Viet Nam,Export,Paraguay,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",4135.691,FALSE,3589.062,TRUE,0,351402.59,351402.59
2020,Viet Nam,Export,Peru,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",0,FALSE,7769.414,TRUE,0,617421.81,617421.81
2020,Viet Nam,Export,Philippines,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",169981.17,FALSE,2153691.026,TRUE,0,60353343.28,60353343.28
2020,Viet Nam,Export,Poland,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",1145042.082,FALSE,3091646.457,TRUE,0,451888683.4,451888683.4
2020,Viet Nam,Export,Portugal,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",27.858,FALSE,142.3,TRUE,0,10264.21,10264.21
2020,Viet Nam,Export,Qatar,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",141082.267,FALSE,692135.336,TRUE,0,23782835.16,23782835.16
2020,Viet Nam,Export,Romania,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",28.376,FALSE,67.215,TRUE,0,7372.43,7372.43
2020,Viet Nam,Export,Russian Federation,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",22488.487,FALSE,138582.793,TRUE,0,8348211.871,8348211.871
2020,Viet Nam,Export,Saudi Arabia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",35617.902,FALSE,269449.009,TRUE,0,12990313.56,12990313.56
2020,Viet Nam,Export,Senegal,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",256.182,FALSE,3035.754,TRUE,0,91930.78,91930.78
2020,Viet Nam,Export,India,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",2757492.235,FALSE,6779679.507,TRUE,0,323555087.9,323555087.9
2020,Viet Nam,Export,Singapore,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",83880.422,FALSE,913838.771,TRUE,0,29516442.96,29516442.96
2020,Viet Nam,Export,Slovakia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",170879.306,FALSE,634289.183,TRUE,0,65586526.15,65586526.15
2020,Viet Nam,Export,Slovenia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",14312.726,FALSE,12431.893,TRUE,0,1165904.383,1165904.383
2020,Viet Nam,Export,South Africa,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",20243.31,FALSE,229992.002,TRUE,0,7270903.026,7270903.026
2020,Viet Nam,Export,Spain,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",197333.729,FALSE,146096.527,TRUE,0,12071588.06,12071588.06
2020,Viet Nam,Export,Sweden,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",46569.36,FALSE,39948.139,TRUE,0,3007266.18,3007266.18
2020,Viet Nam,Export,Switzerland,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",23429.008,FALSE,19393.931,TRUE,0,1714193.549,1714193.549
2020,Viet Nam,Export,Thailand,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",405005.784,FALSE,5006893.146,TRUE,0,144249398.3,144249398.3
2020,Viet Nam,Export,United Arab Emirates,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",439755.556,FALSE,1152632.881,TRUE,0,55296597.14,55296597.14
2020,Viet Nam,Export,Tunisia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",1431.823,FALSE,2141.58,TRUE,0,253444.85,253444.85
2020,Viet Nam,Export,Türkiye,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",18444.868,FALSE,77384.989,TRUE,0,7091080.526,7091080.526
2020,Viet Nam,Export,Uganda,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",95.328,FALSE,541.484,TRUE,0,33726.56,33726.56
2020,Viet Nam,Export,Ukraine,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",26508.86,FALSE,306039.817,TRUE,0,9537714.46,9537714.46
2020,Viet Nam,Export,Egypt,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",14764.53,FALSE,97103.28,TRUE,0,5549180.71,5549180.71
2020,Viet Nam,Export,United Kingdom,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",133691.786,FALSE,150385.711,TRUE,0,15648869.96,15648869.96
2020,Viet Nam,Export,USA,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",9990908.728,FALSE,29242990.34,TRUE,0,1440991122,1440991122
2020,Viet Nam,Export,Uruguay,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",42691.649,FALSE,32638.533,TRUE,0,2664981.793,2664981.793
2020,Viet Nam,Export,Uzbekistan,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",52790.639,FALSE,677807.667,TRUE,0,18679411.34,18679411.34
2020,Viet Nam,Export,Venezuela,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",1059.593,FALSE,13721.585,TRUE,0,375494.26,375494.26
2021,Viet Nam,Import,Australia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,46299.442,TRUE,838492.976,0,838492.976
2021,Viet Nam,Import,Austria,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,48386.931,TRUE,406624.239,0,406624.239
2021,Viet Nam,Import,Belgium,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,4713.942,TRUE,66556.445,0,66556.445
2021,Viet Nam,Import,Canada,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,281.051,TRUE,3117.49,0,3117.49
2021,Viet Nam,Import,China,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,35610484.6,TRUE,258090617.9,0,258090617.9
2021,Viet Nam,Import,Costa Rica,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",397.706,FALSE,397.706,TRUE,5837.365,0,5837.365
2021,Viet Nam,Import,Croatia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",1527.186,FALSE,1527.186,TRUE,29273.627,0,29273.627
2021,Viet Nam,Import,Czechia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",326.037,FALSE,326.037,TRUE,6249.585,0,6249.585
2021,Viet Nam,Import,Denmark,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,68140.678,TRUE,534659.735,0,534659.735
2021,Viet Nam,Import,Finland,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,1897.252,TRUE,18985.806,0,18985.806
2021,Viet Nam,Import,France,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,215592.776,TRUE,3953704.412,0,3953704.412
2021,Viet Nam,Import,Germany,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,350197.234,TRUE,3810377.973,0,3810377.973
2021,Viet Nam,Import,"China, Hong Kong SAR",TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,6231.704,TRUE,108155.02,0,108155.02
2021,Viet Nam,Import,Indonesia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,5036482.422,TRUE,29461404.55,0,29461404.55
2021,Viet Nam,Import,Ireland,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",572.082,FALSE,572.082,TRUE,8396.79,0,8396.79
2021,Viet Nam,Import,Israel,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",161.203,FALSE,161.203,TRUE,3090,0,3090
2021,Viet Nam,Import,Italy,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",0,FALSE,388348.822,TRUE,4831849.663,0,4831849.663
